gender,height_cm,bodyweight_kg,workout_name,set_weight_kg,reps,duration_min,calories_burned,predicted_1rm
M,175,74,Weighted dips,0.0,8,3,13.0,0.0
M,175,74,Seated Military Press,135.0,10,3,13.0,180.0
M,175,74,Seated Military Press,135.0,12,3,13.0,189.0
M,175,74,Incline Bench Press,138.0,10,3,22.2,184.0
M,175,74,Squat,185.0,8,3,22.2,234.33333333333331
M,175,74,Squat,185.0,8,3,22.2,234.33333333333331
M,175,74,Squat,225.0,8,3,22.2,285.0
M,175,74,Squat,225.0,8,3,22.2,285.0
M,175,74,Squat,225.0,8,3,22.2,285.0
M,175,74,Squat,245.0,9,3,22.2,318.5
M,175,74,Squat,250.0,8,3,22.2,316.66666666666663
M,175,74,Squat,250.0,8,3,22.2,316.66666666666663
M,175,74,Squat (Barbell),185.0,8,3,22.2,234.33333333333331
M,175,74,Squat (Barbell),185.0,8,3,22.2,234.33333333333331
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Squat (Barbell),245.0,9,3,22.2,318.5
M,175,74,Squat (Barbell),250.0,8,3,22.2,316.66666666666663
M,175,74,Squat (Barbell),250.0,8,3,22.2,316.66666666666663
M,175,74,Chin Up,52.5,8,3,13.0,66.5
M,175,74,Chin Up,52.5,8,3,13.0,66.5
M,175,74,Chin Up,52.5,8,3,13.0,66.5
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Seated Row,185.0,10,3,13.0,246.66666666666666
M,175,74,Seated Row,185.0,10,3,13.0,246.66666666666666
M,175,74,Seated Row,185.0,10,3,13.0,246.66666666666666
M,175,74,Seated Row,185.0,10,3,13.0,246.66666666666666
M,175,74,Seated Row,185.0,10,3,13.0,246.66666666666666
M,175,74,Rear delt fly,120.0,10,3,13.0,160.0
M,175,74,Rear delt fly,120.0,10,3,13.0,160.0
M,175,74,Lat Pulldown,135.0,10,3,13.0,180.0
M,175,74,Lat Pulldown,150.0,10,3,13.0,200.0
M,175,74,Chin Up,52.5,8,3,13.0,66.5
M,175,74,Chin Up,52.5,8,3,13.0,66.5
M,175,74,Chin Up,52.5,8,3,13.0,66.5
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Seated Cable Row (close Grip),185.0,10,3,13.0,246.66666666666666
M,175,74,Seated Cable Row (close Grip),185.0,10,3,13.0,246.66666666666666
M,175,74,Seated Cable Row (close Grip),185.0,10,3,13.0,246.66666666666666
M,175,74,Seated Cable Row (close Grip),185.0,10,3,13.0,246.66666666666666
M,175,74,Seated Cable Row (close Grip),185.0,10,3,13.0,246.66666666666666
M,175,74,Rear delt fly,120.0,10,3,13.0,160.0
M,175,74,Rear delt fly,120.0,10,3,13.0,160.0
M,175,74,Lat Pulldown ,135.0,10,3,13.0,180.0
M,175,74,Lat Pulldown ,150.0,10,3,13.0,200.0
M,175,74,Incline Bench Press,95.0,8,3,22.2,120.33333333333333
M,175,74,Incline Bench Press,135.0,8,3,22.2,171.0
M,175,74,Incline Bench Press,185.0,7,3,22.2,228.16666666666669
M,175,74,Incline Bench Press,230.0,8,3,22.2,291.3333333333333
M,175,74,Incline Bench Press,230.0,8,3,22.2,291.3333333333333
M,175,74,Incline Bench Press,232.5,8,3,22.2,294.5
M,175,74,Incline Bench Press,235.0,8,3,22.2,297.66666666666663
M,175,74,Weighted dips,0.0,12,3,13.0,0.0
M,175,74,Weighted dips,0.0,12,3,13.0,0.0
M,175,74,Weighted dips,0.0,12,3,13.0,0.0
M,175,74,Weighted dips,0.0,12,3,13.0,0.0
M,175,74,Lateral Raise,50.0,12,3,13.0,70.0
M,175,74,Lateral Raise,50.0,12,3,13.0,70.0
M,175,74,Lateral Raise,50.0,12,3,13.0,70.0
M,175,74,Tricep Extension,75.0,10,3,13.0,100.0
M,175,74,Tricep Extension,75.0,10,3,13.0,100.0
M,175,74,Incline Bench Press (Barbell),95.0,8,3,22.2,120.33333333333333
M,175,74,Incline Bench Press (Barbell),135.0,8,3,22.2,171.0
M,175,74,Incline Bench Press (Barbell),185.0,7,3,22.2,228.16666666666669
M,175,74,Incline Bench Press (Barbell),230.0,8,3,22.2,291.3333333333333
M,175,74,Incline Bench Press (Barbell),230.0,8,3,22.2,291.3333333333333
M,175,74,Incline Bench Press (Barbell),232.5,8,3,22.2,294.5
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Weighted dips,0.0,12,3,13.0,0.0
M,175,74,Weighted dips,0.0,12,3,13.0,0.0
M,175,74,Weighted dips,0.0,12,3,13.0,0.0
M,175,74,Weighted dips,0.0,12,3,13.0,0.0
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Tricep Extension,75.0,10,3,13.0,100.0
M,175,74,Tricep Extension,75.0,10,3,13.0,100.0
M,175,74,Chin Up,25.0,12,3,13.0,35.0
M,175,74,Chin Up,25.0,12,3,13.0,35.0
M,175,74,Chin Up,25.0,12,3,13.0,35.0
M,175,74,Chin Up,25.0,12,3,13.0,35.0
M,175,74,Chin Up,0.0,8,3,13.0,0.0
M,175,74,Seated Row,175.0,10,3,13.0,233.33333333333331
M,175,74,Seated Row,175.0,10,3,13.0,233.33333333333331
M,175,74,Seated Row,175.0,10,3,13.0,233.33333333333331
M,175,74,Seated Row,135.0,10,3,13.0,180.0
M,175,74,Rear delt fly,125.0,13,2,8.6,179.16666666666666
M,175,74,Rear delt fly,125.0,14,2,8.6,183.33333333333334
M,175,74,Rear delt fly,125.0,12,3,13.0,175.0
M,175,74,Bicep Curl (barbell ),80.0,12,3,13.0,112.0
M,175,74,Bicep Curl (barbell ),80.0,12,3,13.0,112.0
M,175,74,Chin Up,25.0,12,3,13.0,35.0
M,175,74,Chin Up,25.0,12,3,13.0,35.0
M,175,74,Chin Up,25.0,12,3,13.0,35.0
M,175,74,Chin Up,25.0,12,3,13.0,35.0
M,175,74,Chin Up,0.0,8,3,13.0,0.0
M,175,74,Seated Cable Row (close Grip),175.0,10,3,13.0,233.33333333333331
M,175,74,Seated Cable Row (close Grip),175.0,10,3,13.0,233.33333333333331
M,175,74,Seated Cable Row (close Grip),175.0,10,3,13.0,233.33333333333331
M,175,74,Seated Cable Row (close Grip),135.0,10,3,13.0,180.0
M,175,74,Rear delt fly,125.0,13,2,8.6,179.16666666666666
M,175,74,Rear delt fly,125.0,14,2,8.6,183.33333333333334
M,175,74,Rear delt fly,125.0,12,3,13.0,175.0
M,175,74,Bicep Curl (Barbell),80.0,12,3,13.0,112.0
M,175,74,Bicep Curl (Barbell),80.0,12,3,13.0,112.0
M,175,74,Incline Bench Press,135.0,8,3,22.2,171.0
M,175,74,Incline Bench Press,135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press,155.0,5,4,29.6,180.83333333333334
M,175,74,Incline Bench Press,185.0,6,3,22.2,222.0
M,175,74,Incline Bench Press,235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press,235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press,235.0,8,3,22.2,297.66666666666663
M,175,74,Weighted dips,0.0,10,3,13.0,0.0
M,175,74,Weighted dips,0.0,10,3,13.0,0.0
M,175,74,Weighted dips,0.0,10,3,13.0,0.0
M,175,74,Lateral Raise,50.0,10,3,13.0,66.66666666666666
M,175,74,Lateral Raise,50.0,10,3,13.0,66.66666666666666
M,175,74,Incline Bench Press (Barbell),135.0,8,3,22.2,171.0
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),155.0,5,4,29.6,180.83333333333334
M,175,74,Incline Bench Press (Barbell),185.0,6,3,22.2,222.0
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Weighted dips,0.0,10,3,13.0,0.0
M,175,74,Weighted dips,0.0,10,3,13.0,0.0
M,175,74,Weighted dips,0.0,10,3,13.0,0.0
M,175,74,Lateral Raise (Dumbbells),50.0,10,3,13.0,66.66666666666666
M,175,74,Lateral Raise (Dumbbells),50.0,10,3,13.0,66.66666666666666
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Squat (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Squat (Barbell),250.0,8,3,22.2,316.66666666666663
M,175,74,Squat (Barbell),275.0,8,3,22.2,348.3333333333333
M,175,74,Squat (Barbell),295.0,6,3,22.2,354.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Squat,185.0,6,3,22.2,222.0
M,175,74,Squat,225.0,8,3,22.2,285.0
M,175,74,Squat,225.0,8,3,22.2,285.0
M,175,74,Squat,235.0,8,3,22.2,297.66666666666663
M,175,74,Squat,250.0,8,3,22.2,316.66666666666663
M,175,74,Squat,275.0,8,3,22.2,348.3333333333333
M,175,74,Squat,295.0,6,3,22.2,354.0
M,175,74,Squat,315.0,6,3,22.2,378.0
M,175,74,Chin Up,0.0,14,2,8.6,0.0
M,175,74,Chin Up,0.0,13,2,8.6,0.0
M,175,74,Chin Up,0.0,12,3,13.0,0.0
M,175,74,Chin Up,0.0,9,3,13.0,0.0
M,175,74,Bent Over Row (Dumbbell),150.0,12,3,13.0,210.0
M,175,74,Bent Over Row (Dumbbell),150.0,12,3,13.0,210.0
M,175,74,Bent Over Row (Dumbbell),150.0,12,3,13.0,210.0
M,175,74,Lat Pulldown,145.0,9,3,13.0,188.5
M,175,74,Rear delt fly,115.0,14,2,8.6,168.66666666666669
M,175,74,Rear delt fly,115.0,15,2,8.6,172.5
M,175,74,Rear delt fly,115.0,12,3,13.0,161.0
M,175,74,Bicep Curl (barbell ),80.0,12,3,13.0,112.0
M,175,74,Bicep Curl (barbell ),80.0,12,3,13.0,112.0
M,175,74,Bicep Curl (barbell ),80.0,14,2,8.6,117.33333333333334
M,175,74,Chin Up,0.0,14,2,8.6,0.0
M,175,74,Chin Up,0.0,13,2,8.6,0.0
M,175,74,Chin Up,0.0,12,3,13.0,0.0
M,175,74,Chin Up,0.0,9,3,13.0,0.0
M,175,74,Bent Over Row (Dumbbell),150.0,12,3,13.0,210.0
M,175,74,Bent Over Row (Dumbbell),150.0,12,3,13.0,210.0
M,175,74,Bent Over Row (Dumbbell),150.0,12,3,13.0,210.0
M,175,74,Lat Pulldown ,145.0,9,3,13.0,188.5
M,175,74,Rear delt fly,115.0,14,2,8.6,168.66666666666669
M,175,74,Rear delt fly,115.0,15,2,8.6,172.5
M,175,74,Rear delt fly,115.0,12,3,13.0,161.0
M,175,74,Bicep Curl (Barbell),80.0,12,3,13.0,112.0
M,175,74,Bicep Curl (Barbell),80.0,12,3,13.0,112.0
M,175,74,Bicep Curl (Barbell),80.0,14,2,8.6,117.33333333333334
M,175,74,Incline Bench Press,135.0,8,3,22.2,171.0
M,175,74,Incline Bench Press,135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press,185.0,6,3,22.2,222.0
M,175,74,Incline Bench Press,240.0,6,3,22.2,288.0
M,175,74,Incline Bench Press,245.0,6,3,22.2,294.0
M,175,74,Incline Bench Press,250.0,6,3,22.2,300.0
M,175,74,Incline Bench Press,250.0,6,3,22.2,300.0
M,175,74,Incline Bench Press,135.0,12,3,22.2,189.0
M,175,74,Seated Military Press,135.0,12,3,13.0,189.0
M,175,74,Seated Military Press,155.0,10,3,13.0,206.66666666666666
M,175,74,Seated Military Press,155.0,10,3,13.0,206.66666666666666
M,175,74,Weighted dips,25.0,10,3,13.0,33.33333333333333
M,175,74,Incline Bench Press (Barbell),135.0,8,3,22.2,171.0
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),185.0,6,3,22.2,222.0
M,175,74,Incline Bench Press (Barbell),240.0,6,3,22.2,288.0
M,175,74,Incline Bench Press (Barbell),245.0,6,3,22.2,294.0
M,175,74,Incline Bench Press (Barbell),250.0,6,3,22.2,300.0
M,175,74,Incline Bench Press (Barbell),250.0,6,3,22.2,300.0
M,175,74,Incline Bench Press (Barbell),135.0,12,3,22.2,189.0
M,175,74,Seated Shoulder  Press (Barbell),135.0,12,3,13.0,189.0
M,175,74,Seated Shoulder  Press (Barbell),155.0,10,3,13.0,206.66666666666666
M,175,74,Seated Shoulder  Press (Barbell),155.0,10,3,13.0,206.66666666666666
M,175,74,Weighted dips,25.0,10,3,13.0,33.33333333333333
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),225.0,6,3,22.2,270.0
M,175,74,Squat (Barbell),275.0,6,3,22.2,330.0
M,175,74,Squat (Barbell),295.0,6,3,22.2,354.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Good Morning (Barbell),95.0,10,3,13.0,126.66666666666666
M,175,74,Good Morning (Barbell),95.0,10,3,13.0,126.66666666666666
M,175,74,Good Morning (Barbell),95.0,10,3,13.0,126.66666666666666
M,175,74,Leg press (hinge ),500.01,10,3,13.0,666.68
M,175,74,Leg press (hinge ),500.01,10,3,13.0,666.68
M,175,74,Leg press (hinge ),500.01,10,3,13.0,666.68
M,175,74,Squat,185.0,6,3,22.2,222.0
M,175,74,Squat,225.0,6,3,22.2,270.0
M,175,74,Squat,275.0,6,3,22.2,330.0
M,175,74,Squat,295.0,6,3,22.2,354.0
M,175,74,Squat,315.0,6,3,22.2,378.0
M,175,74,Squat,315.0,6,3,22.2,378.0
M,175,74,Squat,315.0,6,3,22.2,378.0
M,175,74,Squat,315.0,6,3,22.2,378.0
M,175,74,Good Morning,95.0,10,3,13.0,126.66666666666666
M,175,74,Good Morning,95.0,10,3,13.0,126.66666666666666
M,175,74,Good Morning,95.0,10,3,13.0,126.66666666666666
M,175,74,Leg press,500.01,10,3,13.0,666.68
M,175,74,Leg press,500.01,10,3,13.0,666.68
M,175,74,Leg press,500.01,10,3,13.0,666.68
M,175,74,Chin Up,50.0,8,3,13.0,63.33333333333333
M,175,74,Chin Up,50.0,8,3,13.0,63.33333333333333
M,175,74,Chin Up,50.0,8,3,13.0,63.33333333333333
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Seated Cable Row (close Grip),175.0,10,3,13.0,233.33333333333331
M,175,74,Seated Cable Row (close Grip),175.0,10,3,13.0,233.33333333333331
M,175,74,Lat Pulldown ,150.0,10,3,13.0,200.0
M,175,74,Lat Pulldown ,150.0,10,3,13.0,200.0
M,175,74,Lat Pulldown ,150.0,10,3,13.0,200.0
M,175,74,Bicep Curl (Barbell),80.0,12,3,13.0,112.0
M,175,74,Bicep Curl (Barbell),80.0,12,3,13.0,112.0
M,175,74,Rear delt fly,125.0,12,3,13.0,175.0
M,175,74,Rear delt fly,125.0,12,3,13.0,175.0
M,175,74,Rear delt fly,125.0,12,3,13.0,175.0
M,175,74,Chin Up,50.0,8,3,13.0,63.33333333333333
M,175,74,Chin Up,50.0,8,3,13.0,63.33333333333333
M,175,74,Chin Up,50.0,8,3,13.0,63.33333333333333
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Seated Row,175.0,10,3,13.0,233.33333333333331
M,175,74,Seated Row,175.0,10,3,13.0,233.33333333333331
M,175,74,Bicep Curl (barbell ),80.0,12,3,13.0,112.0
M,175,74,Bicep Curl (barbell ),80.0,12,3,13.0,112.0
M,175,74,Lat Pulldown,150.0,10,3,13.0,200.0
M,175,74,Lat Pulldown,150.0,10,3,13.0,200.0
M,175,74,Lat Pulldown,150.0,10,3,13.0,200.0
M,175,74,Rear delt fly,125.0,12,3,13.0,175.0
M,175,74,Rear delt fly,125.0,12,3,13.0,175.0
M,175,74,Rear delt fly,125.0,12,3,13.0,175.0
M,175,74,Incline Bench Press (Barbell),135.0,6,3,22.2,162.0
M,175,74,Incline Bench Press (Barbell),135.0,6,3,22.2,162.0
M,175,74,Incline Bench Press (Barbell),185.0,6,3,22.2,222.0
M,175,74,Incline Bench Press (Barbell),237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press (Barbell),237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press (Barbell),237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press (Barbell),185.0,10,3,22.2,246.66666666666666
M,175,74,Incline Bench Press (Barbell),185.0,8,3,22.2,234.33333333333331
M,175,74,Seated Shoulder Press (Dumbbell),80.0,10,3,13.0,106.66666666666666
M,175,74,Seated Shoulder Press (Dumbbell),120.0,8,3,13.0,152.0
M,175,74,Seated Shoulder Press (Dumbbell),120.0,10,3,13.0,160.0
M,175,74,Tricep Extension,80.0,10,3,13.0,106.66666666666666
M,175,74,Tricep Extension,80.0,10,3,13.0,106.66666666666666
M,175,74,Incline Bench Press,135.0,6,3,22.2,162.0
M,175,74,Incline Bench Press,135.0,6,3,22.2,162.0
M,175,74,Incline Bench Press,185.0,6,3,22.2,222.0
M,175,74,Incline Bench Press,237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press,237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press,237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press,185.0,10,3,22.2,246.66666666666666
M,175,74,Incline Bench Press,185.0,8,3,22.2,234.33333333333331
M,175,74,Seated Military Press (Dumbbell),80.0,10,3,13.0,106.66666666666666
M,175,74,Seated Military Press (Dumbbell),120.0,8,3,13.0,152.0
M,175,74,Seated Military Press (Dumbbell),120.0,10,3,13.0,160.0
M,175,74,Tricep Extension,80.0,10,3,13.0,106.66666666666666
M,175,74,Tricep Extension,80.0,10,3,13.0,106.66666666666666
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),225.0,6,3,22.2,270.0
M,175,74,Squat (Barbell),275.0,6,3,22.2,330.0
M,175,74,Squat (Barbell),295.0,6,3,22.2,354.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Leg curl,115.0,12,3,13.0,161.0
M,175,74,Leg curl,115.0,12,3,13.0,161.0
M,175,74,Leg curl,125.0,10,3,13.0,166.66666666666666
M,175,74,Squat,185.0,6,3,22.2,222.0
M,175,74,Squat,225.0,6,3,22.2,270.0
M,175,74,Squat,275.0,6,3,22.2,330.0
M,175,74,Squat,295.0,6,3,22.2,354.0
M,175,74,Squat,315.0,6,3,22.2,378.0
M,175,74,Squat,315.0,6,3,22.2,378.0
M,175,74,Squat,315.0,6,3,22.2,378.0
M,175,74,Squat,225.0,8,3,22.2,285.0
M,175,74,Leg curl,115.0,12,3,13.0,161.0
M,175,74,Leg curl,115.0,12,3,13.0,161.0
M,175,74,Leg curl,125.0,10,3,13.0,166.66666666666666
M,175,74,Chin Up,50.0,9,3,13.0,65.0
M,175,74,Chin Up,52.5,9,3,13.0,68.25
M,175,74,Chin Up,52.5,8,3,13.0,66.5
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,0.0,8,3,13.0,0.0
M,175,74,Rear delt fly,125.0,14,2,8.6,183.33333333333334
M,175,74,Rear delt fly,125.0,15,2,8.6,187.5
M,175,74,Rear delt fly,125.0,15,2,8.6,187.5
M,175,74,Seated Row,190.0,9,3,13.0,247.0
M,175,74,Seated Row,190.0,10,3,13.0,253.33333333333331
M,175,74,Seated Row,190.0,10,3,13.0,253.33333333333331
M,175,74,Seated Row,130.0,10,3,13.0,173.33333333333331
M,175,74,Bicep Curl (barbell ),90.0,12,3,13.0,125.99999999999999
M,175,74,Bicep Curl (barbell ),90.0,12,3,13.0,125.99999999999999
M,175,74,Bicep Curl (barbell ),90.0,12,3,13.0,125.99999999999999
M,175,74,Chin Up,50.0,9,3,13.0,65.0
M,175,74,Chin Up,52.5,9,3,13.0,68.25
M,175,74,Chin Up,52.5,8,3,13.0,66.5
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,0.0,8,3,13.0,0.0
M,175,74,Rear delt fly,125.0,14,2,8.6,183.33333333333334
M,175,74,Rear delt fly,125.0,15,2,8.6,187.5
M,175,74,Rear delt fly,125.0,15,2,8.6,187.5
M,175,74,Seated Cable Row (close Grip),190.0,9,3,13.0,247.0
M,175,74,Seated Cable Row (close Grip),190.0,10,3,13.0,253.33333333333331
M,175,74,Seated Cable Row (close Grip),190.0,10,3,13.0,253.33333333333331
M,175,74,Seated Cable Row (close Grip),130.0,10,3,13.0,173.33333333333331
M,175,74,Bicep Curl (Barbell),90.0,12,3,13.0,125.99999999999999
M,175,74,Bicep Curl (Barbell),90.0,12,3,13.0,125.99999999999999
M,175,74,Bicep Curl (Barbell),90.0,12,3,13.0,125.99999999999999
M,175,74,Seated Military Press (Dumbbell),100.0,8,3,13.0,126.66666666666666
M,175,74,Seated Military Press (Dumbbell),100.0,8,3,13.0,126.66666666666666
M,175,74,Seated Military Press (Dumbbell),180.0,13,2,8.6,258.0
M,175,74,Seated Military Press (Dumbbell),180.0,12,3,13.0,251.99999999999997
M,175,74,Seated Military Press (Dumbbell),180.0,12,3,13.0,251.99999999999997
M,175,74,Seated Military Press (Dumbbell),90.0,12,3,13.0,125.99999999999999
M,175,74,Lateral Raise,50.0,12,3,13.0,70.0
M,175,74,Lateral Raise,50.0,12,3,13.0,70.0
M,175,74,Weighted dips,0.0,8,3,13.0,0.0
M,175,74,Weighted dips,0.0,8,3,13.0,0.0
M,175,74,Weighted dips,95.0,8,3,13.0,120.33333333333333
M,175,74,Weighted dips,95.0,12,3,13.0,133.0
M,175,74,Weighted dips,95.0,12,3,13.0,133.0
M,175,74,Weighted dips,45.0,10,3,13.0,60.0
M,175,74,Seated Shoulder Press (Dumbbell),100.0,8,3,13.0,126.66666666666666
M,175,74,Seated Shoulder Press (Dumbbell),100.0,8,3,13.0,126.66666666666666
M,175,74,Seated Shoulder Press (Dumbbell),180.0,13,2,8.6,258.0
M,175,74,Seated Shoulder Press (Dumbbell),180.0,12,3,13.0,251.99999999999997
M,175,74,Seated Shoulder Press (Dumbbell),180.0,12,3,13.0,251.99999999999997
M,175,74,Seated Shoulder Press (Dumbbell),90.0,12,3,13.0,125.99999999999999
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Weighted dips,0.0,8,3,13.0,0.0
M,175,74,Weighted dips,0.0,8,3,13.0,0.0
M,175,74,Weighted dips,95.0,8,3,13.0,120.33333333333333
M,175,74,Weighted dips,95.0,12,3,13.0,133.0
M,175,74,Weighted dips,95.0,12,3,13.0,133.0
M,175,74,Weighted dips,45.0,10,3,13.0,60.0
M,175,74,Squat,185.0,6,3,22.2,222.0
M,175,74,Squat,185.0,6,3,22.2,222.0
M,175,74,Squat,225.0,8,3,22.2,285.0
M,175,74,Squat,275.0,8,3,22.2,348.3333333333333
M,175,74,Squat,275.0,8,3,22.2,348.3333333333333
M,175,74,Squat,275.0,8,3,22.2,348.3333333333333
M,175,74,Squat,285.0,8,3,22.2,361.0
M,175,74,Squat,295.0,8,3,22.2,373.66666666666663
M,175,74,Leg curl,130.0,12,3,13.0,182.0
M,175,74,Leg curl,130.0,12,3,13.0,182.0
M,175,74,Leg curl,130.0,12,3,13.0,182.0
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Squat (Barbell),275.0,8,3,22.2,348.3333333333333
M,175,74,Squat (Barbell),275.0,8,3,22.2,348.3333333333333
M,175,74,Squat (Barbell),275.0,8,3,22.2,348.3333333333333
M,175,74,Squat (Barbell),285.0,8,3,22.2,361.0
M,175,74,Squat (Barbell),295.0,8,3,22.2,373.66666666666663
M,175,74,Leg curl,130.0,12,3,13.0,182.0
M,175,74,Leg curl,130.0,12,3,13.0,182.0
M,175,74,Leg curl,130.0,12,3,13.0,182.0
M,175,74,Incline Bench Press,135.0,6,3,22.2,162.0
M,175,74,Incline Bench Press,185.0,6,3,22.2,222.0
M,175,74,Incline Bench Press,237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press,237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press,237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press,185.0,12,3,22.2,259.0
M,175,74,Weighted dips,0.0,9,3,13.0,0.0
M,175,74,Weighted dips,45.0,10,3,13.0,60.0
M,175,74,Weighted dips,45.0,10,3,13.0,60.0
M,175,74,Weighted dips,45.0,10,3,13.0,60.0
M,175,74,Incline Press (Dumbbell),90.0,10,3,13.0,120.0
M,175,74,Incline Press (Dumbbell),150.0,10,3,13.0,200.0
M,175,74,Tricep pushdown,80.0,10,3,13.0,106.66666666666666
M,175,74,Tricep pushdown,80.0,10,3,13.0,106.66666666666666
M,175,74,Tricep pushdown,80.0,10,3,13.0,106.66666666666666
M,175,74,Tricep pushdown,55.0,6,3,13.0,66.0
M,175,74,Tricep pushdown,55.0,6,3,13.0,66.0
M,175,74,Tricep pushdown,55.0,6,3,13.0,66.0
M,175,74,Lateral Raise,30.0,15,2,8.6,45.0
M,175,74,Lateral Raise,40.0,10,3,13.0,53.33333333333333
M,175,74,Lateral Raise,60.0,10,3,13.0,80.0
M,175,74,Lateral Raise,30.0,10,3,13.0,40.0
M,175,74,Incline Bench Press (Barbell),135.0,6,3,22.2,162.0
M,175,74,Incline Bench Press (Barbell),185.0,6,3,22.2,222.0
M,175,74,Incline Bench Press (Barbell),237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press (Barbell),237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press (Barbell),237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press (Barbell),185.0,12,3,22.2,259.0
M,175,74,Weighted dips,0.0,9,3,13.0,0.0
M,175,74,Weighted dips,45.0,10,3,13.0,60.0
M,175,74,Weighted dips,45.0,10,3,13.0,60.0
M,175,74,Weighted dips,45.0,10,3,13.0,60.0
M,175,74,Incline Press (Dumbbell),90.0,10,3,13.0,120.0
M,175,74,Incline Press (Dumbbell),150.0,10,3,13.0,200.0
M,175,74,Tricep pushdown,80.0,10,3,13.0,106.66666666666666
M,175,74,Tricep pushdown,80.0,10,3,13.0,106.66666666666666
M,175,74,Tricep pushdown,80.0,10,3,13.0,106.66666666666666
M,175,74,Tricep pushdown,55.0,6,3,13.0,66.0
M,175,74,Tricep pushdown,55.0,6,3,13.0,66.0
M,175,74,Tricep pushdown,55.0,6,3,13.0,66.0
M,175,74,Lateral Raise (Dumbbells),30.0,15,2,8.6,45.0
M,175,74,Lateral Raise (Dumbbells),40.0,10,3,13.0,53.33333333333333
